variation,verified_reviews,review_score
Black  Spot,Had a dot and upgraded to this! I like it. My only complaint is the very short instructions,0.13333333333333333
Black  Spot,Love it getting use to it and Alexa is getting use to my voice . Sometimes she doesn't answer but I think it has to do when internet is low or is updating or my voice isn't strong. Over all I haven't had any of the annoying stuff that everyone is complaining about. Thank goodness I didn't listen to those reviews.  And paid attention to the Apple guy .,0.13333333333333333
Black  Spot,"Bedroom clock , ask questions,  weather reportsAlarm clock ⏰. Music 🎶 download music",0.12857142857142856
Black  Spot,"Cool little piece of tech...we’re still learning some of its functions and possibilities, but I can see some potential.  Even my ‘technically challenged’ wife already figured out how to video call our daughter.",0.12857142857142856
Black  Spot,Works as described.  A+++++,0.12857142857142856
Black  Spot,It won’t receive calls and it’s really hard to call someone who has another echo.,0.12380952380952381
Black  Spot,"I’m not sure why or how Amazonia asking me about this purchase. I got it as a gift from my kids for Mother’s Day...  It was not bought from my account. Lil bit creepy 😑. I haven’t really had much use for it as no one calls, they text. So that part meh. The other things it does are no different than the other Alexa products.",0.12380952380952381
Black  Spot,It was much smaller than I was expecting for the cost.,0.11428571428571428
Black  Spot,I used the product for my phone to look up the weather and watch videos,0.10952380952380952
Black  Spot,For the size of the screen this thing should be $25,0.1
Black  Spot,Works. Replaced my expired bedside radio/alarm.It took me a while to realize that option setting involved using it as a touch screen.Maybe it should said something during the setup process.,0.1
Black  Spot,Disconnects often,0.09523809523809523
Black  Spot,You need a Harvard law degree to operate this thing! It's going back very soon!,0.08571428571428572
Black  Spot,It is very slow compared to the echo,0.08571428571428572
Black  Spot,product turns on randomly and sometimes at night,0.08095238095238096
Black  Spot,I wanted to use it as a clock in our bedroom.  But the font is too small to see from any distance.  And apparently you can't change it.,0.0761904761904762
Black  Spot,Product forces user to review Alexa Things to Try. There is no way to disable it.,0.0761904761904762
Black  Spot,Can't turn of &#34;things to try&#34; on the screen scroll. This  is a big promotion device for Amazon.  Packing it up and sending it back.  They really want to get in our heads.  Enough already.,0.06666666666666667
Black  Spot,Honestly I like it but at the same time I don’t I could have bought a smaller one that did the exact same thing for less then half I bought it for the video chat and I have never really used it,0.06190476190476191
Black  Spot,The echo works fine but then you get indundated with &#34;Things to try&#34;. I am not a 10 year old that needs stimulus to tell me to do things. I found there is no way to turn this off except for .... turning off the screen. If I cannot find a suitable fix for this it goes back.,0.05714285714285714
Black  Spot,This thing woke me up in the middle of the night saying “ready for setup”. It was already setup. Should be a simple thing to check  time before asking. Wife not happy...,0.04285714285714286
Black  Spot,Fairly useless.,0.0380952380952381
Black  Spot,"I love the product , but very disappointed once I  realized I can no longer play youtube videos.  I'm now past my 30 days return date.  I am realizing I now have an expensive alarm clock.  I am hoping youtube comes back.  I was looking to buy an echo show for the kitchen during prime day. Glad I didn't.",0.0380952380952381
Black  Spot,"For as awesome as the Echo and Echo Dots are, the Spot is a disappointment. There is very little control over what the screen shows, what the clock looks like, what order things show up in, etc. At this point if I hadn't thrown the box away immediately, I would have sent it back and just got another full size Echo.",0.03333333333333333
Black  Spot,"It's not as good as Siri, BUT it still has some positives, it's great at playing music, and setting alarms. I personally felt that I paid too much for this product, as it was nearly half off on prime day (literally the day after I purchased it). So I'm pretty disappointed. I might still return it and get my money back. .",0.023809523809523808
Black  Spot,"item returned for repair ,receivded item back from repair 07/23/18 . parts missing no power cord included.please advise",0.023809523809523808
Black  Spot,Invasive and scared the crap out of me for speaking when it was not spoken to! CREAPY AF,0.014285714285714285
Black  Spot,Get rid of the &#34;Thongs To Try&#34; screen!!!!!!!!!! Numb nuts!!!!!,0.014285714285714285
Black  Spot,"Great product and I would give 5 stars - but you can't scroll face cards without having the stupid &#34;try and ask Alexa&#34; suggestions pop up.  Yes you can have it scroll once, and just stay on the clock, but I like having other cards as well. God its the worst and SO irritating.  I got it super cheap, so i just face the screen toward the wall and treat it like a Dot instead of a Spot.  What a dumb move on Amazons​ part.",0.009523809523809525
Black  Spot,"When we first received this product, it was great.  However, about a week ago, the device served up a video advertisement around 10:30pm at night and scared myself and my family.  If you want to make sure you are protected and don't allow video directly in your home, the spot is not a device that can keep you safe.",0.009523809523809525
Black  Spot,Bought the spot and loved it. Within months it started acting funny and would stop working—called and they determined that it was overheating. I was told to unplug and technical support would call within 24-48 hours. Waited 48 hours without response and replied to email and was asked to wait a week. A week goes by with absolutely no response so I do the inline chat per instructions. Told to wait longer. REALLY????  Unacceptable—expected more from Amazon. Find it funny how they always thank me for being a Prime member but when an issue arises I cannot even get assistance.,0.004761904761904762
Black  Spot,ALEXA IS NOT AS SMART AS SIRI! CANNOT CANCEL SNOOZE AFTER ALARM GOES OFF. HAVE TO CANCEL PRE-SET ALARM FOR WEEKDAYS.,0.004761904761904762
Black  Show,Nice works great,0.9748953974895398
Black  Show,I love it it is awesome,0.9707112970711297
Black  Show,Amazing!,0.9707112970711297
Black  Show,Works great and has been fun to use.,0.9707112970711297
Black  Show,The greatest,0.9707112970711297
Black  Show,It’s great,0.9707112970711297
Black  Show,LOVE MY ECHO SHOW.  Everything about this device is wonderful,0.9665271966527197
Black  Show,Am very happy now that i can see.,0.9623430962343096
Black  Show,Enjoy using it.  Great sound.  Love the shopping list,0.9623430962343096
Black  Show,I love it!!!,0.9623430962343096
Black  Show,These things are great!,0.9623430962343096
Black  Show,Love all of it!!!,0.9581589958158996
Black  Show,Easy to set up and sooooooo many things it can do.  Just awesome!,0.9497907949790795
Black  Show,Nice product but as intelligent as we thought or had hoped.,0.9497907949790795
Black  Show,Great product.  Like the apps that I can connect to it.,0.9414225941422594
Black  Show,"works great, has great picture easy to setup and use..",0.9414225941422594
Black  Show,Very good,0.9414225941422594
Black  Show,"Works great, video call function nice when communicating through drop-in",0.9414225941422594
Black  Show,Easy to use!,0.9372384937238494
Black  Show,works great.. nice sound and picture,0.9288702928870293
Black  Show,"Excellent quality, very good sound, great deal on Prime Day.",0.9288702928870293
Black  Show,"Great product, great price on Prime Day.  Thanks Alexa!",0.9288702928870293
Black  Show,LOVE!! i still haven't figured out all the best things we can do with it.,0.9246861924686193
Black  Show,Very cool!,0.9079497907949791
Black  Show,Love it!,0.895397489539749
Black  Show,Love it!,0.895397489539749
Black  Show,Love it!,0.895397489539749
Black  Show,Love it!,0.895397489539749
Black  Show,Love it!,0.895397489539749
Black  Show,Love it!!,0.895397489539749
Black  Show,"Great addition to the Alexa family.  Nice having the &#34;visual&#34; part of pics, recipes, etc.",0.891213389121339
Black  Show,We love our Echo Show!,0.8828451882845189
Black  Show,I absolutely love my Show!,0.8828451882845189
Black  Show,Great product,0.8744769874476988
Black  Show,Great product.,0.8744769874476988
Black  Show,I bought this after visiting a friend who had one and it is great.  I understand the frustration of not having YouTube though.  Still good to have-love seeing the words to songs and if you have the Ring doorbell-you never have to get up from your chair...laziness at it's best!  LOL  All in all- a great product with good speakers.,0.8744769874476988
Black  Show,Great Product,0.8744769874476988
Black  Show,Great product,0.8744769874476988
Black  Show,Great product!,0.8744769874476988
Black  Show,Good product.,0.8619246861924686
Black  Show,Love the Echo Show.  Being able to see the lyrics of the songs as they play or to be able to put a recipe up on the screen is wonderful!!,0.8368200836820083
Black  Show,I am very pleased with the Echo Show! I love that it has so many nice features. I highly recommend it.,0.8326359832635983
Black  Show,"Love, love, LOVE!!!",0.8284518828451883
Black  Show,Works well with optional cameras.  Conferencing is good.  Still feel like Bezos is spying on me.,0.8242677824267782
Black  Show,I love love love love it!  I feel like I have a talking computer that tells me EVERYTHING.,0.8200836820083682
Black  Show,Love my echo show!,0.803347280334728
Black  Show,I absolutely LOVE this!!!  I have it in my kitchen so I can use it for cooking. The speakers are amazing!!!,0.803347280334728
Black  Show,I loved talking it out of the box and being able to easily set up.,0.803347280334728
Black  Show,Does everything I could ask and more. Great product.,0.7949790794979079
Black  Show,I love it now able to talk to my grandson with ease and the picture quality is great,0.7949790794979079
Black  Show,"Great item for knowledge, directions, music,laughter and more",0.7949790794979079
Black  Show,Love seeing everything in the display!,0.7949790794979079
Black  Show,I love the size and the videos are a good quality.  The sound is awesome too.,0.7949790794979079
Black  Show,Love the echo show. The video quality is good and of course sound is good too.,0.7949790794979079
Black  Show,This product is amazing! I love it!!! Best Buy!!! Only thing missing is Bluetooth,0.7949790794979079
Black  Show,"The packaging was beautiful and then there she was!! We have 2 dots and an echo plus already. Now we have the show and we love it. An echo for each room!You can also say &#34;Alexa, turn off the screen&#34; and it will go black. This is good for sleeping.",0.7949790794979079
Black  Show,"Love how it shows the song info on the screen if playing... also time, notifications, news, etc!",0.7907949790794979
Black  Show,"Nice picture good sound but the mics are not as sensitive as a dot, my dots can hear me from across the house the Show does not, that being said I LOVE the show!!I can watch TV and movies while in tg ed kitchen, have the News playing or Music....love....it !!",0.7907949790794979
Black  Show,Love it to play music works great for finding recipes. Need more family to have adapted machines to see,0.7824267782426778
Black  Show,"We now have a dot, spot, echo and show and love the show and spot best. The show has great sound and my wife loves the display for weather, recipes and sing alongside. Super deal.",0.7782426778242678
Black  Show,I have it in the kitchen. Great for news or music in the a.m. I can video call my daughter and grand kids. I really dig it!,0.7656903765690377
Black  Show,"Love it!  Great to request music and be able to see lyrics.  I had a dot, but this is so much better.",0.7615062761506276
Black  Show,I was pleasantly surprised! It’s awesome so far,0.7573221757322176
Black  Show,I really love this item!  So much fun!,0.7489539748953975
Black  Show,Love my echo show! Great sound and picture. Does a great job thing in my entire echo collection!,0.7489539748953975
Black  Show,The Echo Show works great. I enjoy  very much.,0.7489539748953975
Black  Show,Absolutely LOVE my Echo Show!  It is awesome and works great with my Ring Video Spotlight Cams!  Music on demand and so many more features that I have yet to explore!!!,0.7447698744769874
Black  Show,We held off purchasing an Echo but couldn't resist during Prime Days.  The Echo works great and it's nice to have the screen.  There is still a lot more we need to learn how to do.,0.7405857740585774
Black  Show,Super fun !! I ty is what I was expecting,0.7405857740585774
Black  Show,Love it. Thanks Amazon. You guys rock!!,0.7405857740585774
Black  Show,"Works great , seems to be a delay bringing up ring cameras but sound and video quality are good",0.7364016736401674
Black  Show,It is great. But it would be better there was a way to use headphones with it.,0.7364016736401674
Black  Show,I love the echo show awesome speakers I love the fact when you listen to music the words come up all around liking it so far. Also being able to read what's on your shopping list to do list and notifications,0.7280334728033473
Black  Show,This has been perfect for being able to see my canary cameras and that’s exactly what I wanted! I have been happy with all my Alexa’s because we have several and this is a great addition.,0.7196652719665272
Black  Show,"I love it! Plays great music, movies, and so much more. I does lag when u want to see your arlo security cameras thou. So far so good. Wish it had a longer cord.",0.7196652719665272
Black  Show,"Sound is great,video is great. Now I just need to learn everything it can do. Where can I see videos (youtube), listen to music. watch the news",0.7154811715481172
Black  Show,"Show has been great. Still learning what it can do, but being able to watch videos, talk face to face with others are not features.",0.702928870292887
Black  Show,I love it,0.698744769874477
Black  Show,I love it.,0.698744769874477
Black  Show,Love it,0.698744769874477
Black  Show,Love it,0.698744769874477
Black  Show,"Love this thing.. Best toy I've bought myself in awhile.. So far I have a smart plug connected running my Ac.  And the wifi light bulbs.  Baseball scores, weather are  cool but the music is the best feature.",0.6903765690376569
Black  Show,I bought two.  One for me and one for my daughter who lives in another state.  We love it!!,0.6903765690376569
Black  Show,This was an impulse buy and I am super happy I made the purchase. I love this so much I immediately bought my parents one. now we can video chat easily! I love all the features and how easy this is to use and set up.,0.6736401673640168
Black  Show,"Was working great útil 1 week algo, í have it for a month, but it started flickering,  and in the support forums they say it is a known isue,  but it has more the 4 months reported and There is no solución.",0.6569037656903766
Black  Show,I love it. It does everything.,0.6443514644351465
Black  Show,Clear screen and great picture,0.6359832635983264
Black  Show,Love the speakers and the screen.,0.6359832635983264
Black  Show,Love listening to music. Still trying to learn everything it does.,0.6317991631799164
Black  Show,Oh I love my Echo Show and the video news spots,0.6317991631799164
Black  Show,Easy set up,0.6234309623430963
Black  Show,easy to use.,0.6234309623430963
Black  Show,Fairly easy to use,0.6234309623430963
Black  Show,"Great sound and the screen is nice to actually see time, trivia, etc.",0.606694560669456
Black  Show,Glad I upgraded my aka,0.5941422594142259
Black  Show,"So far I’m very pleased with my Echo Show.  The problem is, there’s so much it can do that I haven’t been able to explore the extent of its abilities! I got the special price as part of the Prime Day promotion...and you just can’t beat what you get for the price.  Very pleased with the sound. The video screen is sharp. Sometimes it takes a few tries to get Alexa to perform a command...but as I get to know the system better, I’m hoping that will improve.  One drawback in the music...I’ve noticed a lot of the songs from years past, are re-recordings by the original artist...but not the original recording itself.  Example: Secret Agent Man by Johnny Rivers...a “live”version is used, not the original version.  If I’m going to pay for Prime Music...I’d like to hear the original version of songs...not later recordings.  Or at least give me a choice of what I want to hear.  Otherwise, I am very pleased with my Echo Show.  So pleased in fact, that I bought a second one!",0.5899581589958159
Black  Show,Fun,0.5857740585774058
Black  Show,Let’s start with.Dislikes: Now I want to buy 7 more to have them all over my house.Do I even need to add my likes now? HahaAwesome fun and useful. Nothing else to say.,0.5481171548117155
Black  Show,"Love it! Easy setup and I can ‘Drop in’ on my daughter and son-in-law who live in St. Louis anytime. Everyone loves to have their mother drop in, right 😎",0.5397489539748954
Black  Show,The best part about owning this is that my mother who is anti-technology uses this with ease everyday and finds new reasons to use it as well. Well done.,0.5397489539748954
Black  Show,I love the simple set up I love the fact that it has all the answers to most of the questions that I have I bought one for everybody in my family so we can all be like the Jetsons,0.5397489539748954
Black  Show,"I like the weather options but Alexa search compacity needs improvement. She aint no Google. Alexa gets our requests probably around 20% of the time. Currently Alexa doesn't do YouTube either. This is a huge drawback and why The echo show dropped in price.  International radio via tune in is awesome but again her search engine, its like pulling teeth to get to anything.",0.5355648535564853
Black  Show,Love all my Echo products. I like the video phone feature on this. Can check in on our cat when on vacation.,0.5271966527196653
Black  Show,"Alexa takes some getting used to, but the picture quality is great, the touch screen is very responsive and smooth. Speakers are better than expected as wellFour stars out of five",0.5271966527196653
Black  Show,"I’m really enjoying this product. Love the flash briefing, the timers, the weather reports and more.",0.5188284518828452
Black  Show,"Great improvement over the original Echo.  Like the ability to see lyrics to songs, watch Prime TV and get other visuals.  The little hints about things to try that appears across the bottom sparks the imagination.",0.5188284518828452
Black  Show,"We originally got the Show to video chat family members, and it works great for that. We have found that we really like checking things hands-free like the weather and recipes. So far we have really liked the Show, and would recommend it!",0.5188284518828452
Black  Show,Love it l. I plan on getting an echo for the kitchen.,0.5104602510460251
Black  Show,"Easy to use. Great for recipes, listen to music, see movies, movie trailers, so much to do....",0.5062761506276151
Black  Show,As you can see Echo Show is in kitchen. It far exceeds my expectation. There’s a wealth of information about any topic. If is customizable for sound and video. I also have Echo and Echo Dot. You can group them and have hole house music. Still not done exploring all it can do love it. Perfect for getting recipes so you can see them while you’re preparing to cook.,0.502092050209205
Black  Show,I already had purchased the Echo and a couple of Dots and hesitated to purchase this until the price dropped.  I am very glad I did.  The versatility of the video screen is outstanding.  No regrets!,0.497907949790795
Black  Show,"Works well for recipes and references. Nice device, just the right size.",0.497907949790795
Black  Show,"love it! so glad we got it on Prime Day, although now having it, I would totally pay full price for it!",0.49372384937238495
Black  Show,I love it. It is compatible with many of my cameras and it does everything that the echo dot does.,0.4811715481171548
Black  Show,Easy to setup and use. The ability to play video is huge addition on Alexa device family,0.4811715481171548
Black  Show,"Works well, pictures awesome! Sound could be better. Must be on the same bandwidth as other Alexa devices for whole home music. 2.4ghz vs 5ghz.",0.4811715481171548
Black  Show,Very Good to be able to listen to Every single song at any time in Amazon's vast library. We're only just beginning to know everything Echo Show has to offer. Well worth the price!! Alexa is very helpful.,0.4769874476987448
Black  Show,"I love this device. I upgraded from the Echo Spot. I just wish I could customize the clock on my screen to analog, to mimic what I was used to in the echo spot. Also, there is better sound quality on this device.",0.4769874476987448
Black  Show,"I LOVE THIS ITEM... I UNDERESTIMATED THIS ITEM, I HAVE ANOTHER 2 IN MY CART ... BUT I'M WAITING FOR THE SAME DEAL AGAIN!!!, I HIGHLY RECOMMEND THIS ITEM!",0.4769874476987448
Black  Show,It’s fun,0.4769874476987448
Black  Show,"I love this thing.  I enjoy watching the daily news, play music with lyrics (most songs), ordering my coffee..etc",0.4769874476987448
Black  Show,I've only had this a week but so far so good.  We are enjoying it.,0.4686192468619247
Black  Show,Love it. It is in my kitchen so I can watch Prime Video while cooking.,0.4686192468619247
Black  Show,"Alexa is fun! I’ve added smart home aspects, my friend listens to Spotify, my husband enjoys interacting too.",0.4602510460251046
Black  Show,I like how clear the screen is. Hi resolution,0.4560669456066946
Black  Show,It is awesome. I love being able to turn my lights on so I don’t have to walk into a dark home. I also get to video chat with my nephews who live states away by just asking Alexa to call.,0.45188284518828453
Black  Show,Love that you can play music and see the lyrics.  Connected to my echo dot I enjoy listening in multiple rooms.,0.45188284518828453
Black  Show,I’m really hoping for skills that take advantage of the shows touch screen. There’s an incredible amount of untapped potential locked behind the restrictions. Make use of the best part of having the show and enable skills to navigate by touch please!,0.4476987447698745
Black  Show,This is my fourth Echo (original and two dots). It's the best.... Decent speaker... Fun graphics...,0.4435146443514644
Black  Show,I've had previous experience with the echo Dot and this just blows all previous expectations out of the water!It's great since it can play videos and music from multiple sources and the speakers are pretty loud.,0.4351464435146444
Black  Show,This is my second Show.  I like them very much.  I use mine for music and my Arlo security cameras.  I can connect and display my outdoor cameras by voice. They are exceptionally capable devices.  I highly recommend them.,0.4351464435146444
Black  Show,Good sound! The capacity of join different apps to make work your smart home,0.4309623430962343
Black  Show,I enjoy this thing. Its learning,0.4309623430962343
Black  Show,This is very user friendly,0.4225941422594142
Black  Show,I loved everything about this item. Quick response time and very sensitive to me speaking from the other end of the house.,0.4225941422594142
Black  Show,We love it!!  We use it every day and are finding new ways to use it the longer we have it!,0.4100418410041841
Black  Show,I wish it did more with internet searches.  I do like the feature it has,0.4100418410041841
Black  Show,"Versatile use, can watch movies or news.  Able to use as remote for vehicle.  Or use as a communication hub for the home.  Great produc!!!",0.4100418410041841
Black  Show,"I am pleased with the Echo Show, from the sound of the music and the words to the tunes to the news and weather. The color on the screen for my photos could be better.",0.4100418410041841
Black  Show,"I love the Echo Show!! I have the dot and have been using that for the last 6 months,  but the Show is so much better.  The sound quality is amazing and the screen resolution is like watching a mini 4K tv.  I love being able to see my timers, events and list instead of having them read to me.  I purchased this on prime day, and it is worth every penny.  When the dot was given to me, I thought ""this is a cute novelty,  but I'll probably never use it"". Was I wrong!!  Echo is part of my daily routine,  and has made my life so much easier.",0.401673640167364
Black  Show,"really like it,",0.401673640167364
Black  Show,"this is so fun! I really enjoy using it. I have it hooked up to one of my lights so I just tell Alexa when I want that on and off. also, it connects to my Spotify so I just have Alexa resume my playlist and we pick off right where we ended. I feel like there's even more I can do with this, so I'm excited to use it more!",0.38493723849372385
Black  Show,"I purchased echo about 2 weeks ago , I love this product, I would definitely recommend",0.38493723849372385
Black  Show,Kids like it for games.  Showing the lyrics for songs is neat.,0.38493723849372385
Black  Show,So far so good.  Neat to have a visual version of alexa's responses. Nice to see the lyrics of music you are listening to.  Flash briefings have good videos.  Speaker is much better than a dot but not the highest quality,0.3723849372384937
Black  Show,I took advantage of prime Friday and decided to take a chance and purchase one.  I enjoy the features it comes with. I'm sorry I didn't purchase two of them  Well worth the money.  Its looks great on my nightstand.  Every night it puts me to steep with sleeping music.  Happy customer!,0.3682008368200837
Black  Show,"Pleased with the Echo, it is loud and can hear my voice and understand much better than previous versions.",0.35564853556485354
Black  Show,"I love using my Echo Show for music, it sounds amazing! Unfortunately the video quality when video chatting isnt great, my husband and I video chat often and his video comes out very clear on my end but he says my image is very pixelated. I'm still learning to use it but so far so good.",0.35564853556485354
Black  Show,Really like the show me feature. I also like video calls with others.,0.35564853556485354
Black  Show,fun so far. learning to use her.,0.3514644351464435
Black  Show,"Alexa Show is amazing. My wife hated that I bought it, thought we didn't need it and after a day she fell in love with Alexa too lol. It is so convenient for setting timers, listening to music, playing music for the dog while im not home, connecting to bluetooth speakers for parties, playing movies. I love it!",0.3514644351464435
Black  Show,I love it!  I wanted it primarily for the kitchen.  In addition to other common services I wanted it to use ALLRecipes and Cook's Illustrated recipes,0.34309623430962344
Black  Show,I love being able to see information that Alexa gives.  When notifications are turned on it lets you know when your order will be delivered and it also tells you what the order is. You can use the Echo screen to pull up details of your orders. You can use the Alexa skill to make calls from uhyour Echo.,0.3305439330543933
Black  Show,I have been waiting for the Echo Show to go on sale and it was worth the wait. It was easy to set up and start using,0.32217573221757323
Black  Show,"Seems to be a good product but, unable to play music in sync with my Sonos system. Sonos doesn't seem to recognize it at all.",0.3179916317991632
Black  Show,Tremendous way to communicate with friends and family all across the country,0.3179916317991632
Black  Show,We are very pleased with this item. The display is clean and crisp and easy to read. We enjoy trying the suggested things to try asking Alexa. We use the timer feature quite a bit and have added our calendars and contacts. We are still exploring the many skills available.,0.3179916317991632
Black  Show,I have the echo but got 2 show. 1 for my Daughter. Absolutely love it. Especially for the video chat.,0.3179916317991632
Black  Show,"Great addition to the Alexa family, just wish it could use the screen more than backgrounds. Don't get me wrong I don't regret buying it especially for the primeday sale of $100 off sale price but for now the skills for the show are lacking.",0.301255230125523
Black  Show,"I've had an Alexa Dot for some time but I'm really enjoying the Alexa Show. It's great to have a visual whether it's a song or the weather. Played Jeapordy, but I'm not good at it. You do learn trivia and no one's watching! Love that recipes are visible and movies are available. Haven't had it long enough to try everything.",0.301255230125523
Black  Show,"diversity, so many things to see and hear. Wealth of information",0.301255230125523
Black  Show,bought two of these. One for my kitchen and the other for my sewing room. Its great if I need a recipe or need to know how to do something.  I am still learning everything it can do.,0.301255230125523
Black  Show,This is our second echo show.  We have a home in Mexico and one in the USA.  Now when one of us is in the other home we can easily stay in touch and see each other.  We can also drop in on the houses when we aren’t there to check on them.  We use it to turn on and off the lights and security systems in both homes.  We also have echo dots in various rooms.  We love all this technology!  We ask her many questions and she plays music for us.,0.29707112970711297
Black  Show,This is my second one. I have one in the kitchen and wanted another in my home office.It is amazing for a quick look up while I am working. I live a very busy life and it helps keep me on track with work and personal appointments.I will buy for holiday gifts for my whole family. The gift of organization and information at a voice command away.,0.29707112970711297
Black  Show,"I do love it. Was easy to set up so far, but I wish it has a little more in the set up instructions. There is still a whole lot more I would like to be able to do with it and I have no idea if I can or not with it. But I really do like it.",0.2928870292887029
Black  Show,"My wife has been using Skype for years to talk to her parents daily, with constant technical issues.  Since her father is 88, it's a lot to ask the man to uninstall/reinstall/reconfigure Skype, but he does.  When I saw these on sale, I jumped on them.  My wife was resistant to &#34;learn a new technology&#34;, but I told her these just work - like the video phones I saw at the New York World's Fair in 1964 - 54 years ago!Yesterday it set up quickly and worked fine, with no issues.  My wife told her co-worker today and she went out and bought 3 - one for herself and her husband, and one for each set of parents.  It just works, like a telephone - imagine that.",0.2928870292887029
Black  Show,I like the design and the visuals!,0.2928870292887029
Black  Show,I can connect my smart lights and my phone. And any other smart device. It's just so convenient that I highly reccomend it to anyone who have the disposable income.,0.28451882845188287
Black  Show,The ease of set up and overall functionality makes this Echo show worth every penny.  I especially like setting my background screen and being able to set affirmations that I use as personalized reminders.,0.2803347280334728
Black  Show,"This thing is awesome for grocery lists, paired with the AnyList app. The flash briefing is very good too. My only complaint is that once you pause something, Alexa decides that you no longer want to listen to that thing. Forever. All in all, definitely worth the purchase.",0.27615062761506276
Black  Show,"I like everything, about this ! Im still learning how to use it!",0.2719665271966527
Black  Show,Wish there were more skills,0.2594142259414226
Black  Show,"It seems a little less intuitive then the regular Echo Plus. It's also a little harder for it to pick up what you're saying.  When combined with the other four we have in the household, having to speak loud enough for it to hear was cross activating other ones, so we had to rename this one.  Overall it works well, but does not seem as adept at doing things as the original Echo Plus.",0.2594142259414226
Black  Show,"I'm loving my new Echo Show. The video screen adds so much more value and potential. Movies, tv shows, song lyrics, all extra features that are available with the Echo Show. Oh, it also has a built in camera for taking pics.",0.25523012552301255
Black  Show,"I own two dots, a tap and a show. I love the echo show. Sound quality is amazing compared to the dots. I use mine constantly to create shopping list, kitchen and laundry timer, and news updates. But most of all I have the all throughout the house and I play music throughout using the group settings",0.25523012552301255
Black  Show,Home,0.2384937238493724
Black  Show,Ight,0.2384937238493724
Black  Show,What we liked most was actually seeing the words to song. Least would be I guess I expected a little more from her than is currently available.,0.23430962343096234
Black  Show,"Unit is working great, but it is a true PIA that products today are shipped without user manuals. Do manufacturers truly believe that user will magically know the full capabilities of each product purchased? I have no idea of the echo show's capabilities. I have it linked to my Hue lights, but have no idea what commands will work, and what won't. I purchased a Fire TV Stick along with the Show, but have no idea how to maximize the two. Just a few examples.I even purchased a text that other users have found to be helpful. Seems way too basic to me, but better than a kick in the pants.",0.2301255230125523
Black  Show,The music...the shopping list and the sound....,0.2301255230125523
Black  Show,I like it,0.22594142259414227
Black  Show,I like it,0.22594142259414227
Black  Show,"Easy to set up. Plug it in then make some selections for your preferences such as language, temp C or F etc. I am getting more familiar with it and will be adding my calendar and appointments.",0.22594142259414227
Black  Show,The fact that she can help me find my phone when I am at home alone is worth the price of this device,0.2217573221757322
Black  Show,"We’ve had the original Echo for quite some time and just recently added the Show.  It was simple to setup and more inviting to use with the visual interface.  The Echo is being used as the primary interface for my connected home system which is currently only controlling lights and switches.  I look forward to expanding on that capability.  We also use it for maintaining lists, as a music player, general information, and entertainment.  I haven’t used the Show to shuffle through our favorite  photographs but will start that soon.",0.2217573221757322
Black  Show,Having the large screen really majes this an enjoyable experience. Only thing it’s missing is youtube.,0.21338912133891214
Black  Show,Nothing to dislike and it does a lot more than I expected,0.20920502092050208
Black  Show,It does not pick up my voice unless I yell most times.,0.200836820083682
Black  Show,"It does everything the Echo does, and more. Although I haven't and probably won't use the video functions. I had hoped that the display would be allow for more customization. It does not and is very limited. I would like the clock and weather to display in large text all of the time, it only displays in very small text. It also always has a line that says &#34;Tell Alexa to do this, or that&#34;, tips at the bottom of the screen. I would like to see that go away, but it won't. Sound quality is good, not as good as the big Echo, but good enough. I bought it on sale and think I got value for what I paid. I would have been disappointment had I of paid full price.",0.19246861924686193
Black  Show,"It seems to work well.  Unfortunately a lot of the functionality is lost because, as many have mentioned, it does not work with google or Youtube any more.  This problem is caused by Google because they came up with their own devices an no longer allow access from other devices like these.  This even effected my smart TV.  Anyhow we purchased a few of these to communicate with our children and grandchildren so we'll see what happens when we hand them out.",0.19246861924686193
Black  Show,"After two weeks I am not sure if I like the ever present Alexa to have a screen as well.  I bought it to be a abay monitor combined with a wifi camera, and that works.  But the screen is always on unless you tell it to turn it off - instead of just a talking cylinder you now have a mini screen that not only talks to you but also writes out everything it says or shows accompanying video.  There is something about only audio that made Alexa different, no I some ways it is a TV that you can talk to.",0.18828451882845187
Black  Show,"Used for personal use. We like hearing weather, news from CNN, and various playlists.",0.18828451882845187
Black  Show,Works well,0.1799163179916318
Black  Show,It doesn’t play you tube videos,0.1799163179916318
Black  Show,Wish I bought one for work too,0.17573221757322174
Black  Show,"My difficulty is I dont have a cell phone,and now you cant download the alexa app on a Mac book air.  SO I am stuck, unable to program my echo show properly. In my opinion you should be able to tell the echo show what you need done. and the echo show does it. every time i ask for something I am referred back to the alexa app.on your mobile device, which I cannot access.To me this is not intelagence but dependence on other equipment to function.Every thing today is pushed to the phone,  because the phone has been made accessable,  to all those who wish  to gather information",0.17154811715481172
Black  Show,Highly like my eco show.no complaints,0.16736401673640167
Black  Show,"I love Alexa and when I had the chance to add Show to my home... I jumped at it.  But... I'm a member and my Show doesn't know I paid for the extras with my Echo (now in the upstairs bedroom.  If I am supposed to pay more for having Show added to my home, then I'm afraid to ask &#34;What's the point?&#34;",0.16736401673640167
Black  Show,I agree ...YouTube should be on there.,0.16317991631799164
Black  Show,very nice-needs some work,0.1589958158995816
Black  Show,Starting my day!,0.15481171548117154
Black  Show,I like the variety of stuff that the echo show offers.,0.15481171548117154
Black  Show,Still leaning about it. The price was right!,0.15481171548117154
